prefix	sample_class	code_field	blank	sample_type	full_path	original_filename	investigation	investigation_id	study	assay	fileid
A01_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A01.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A01_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163641/A01_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A01_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7151
A01_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A01.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A01_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163641/A01_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A01_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7152
A01_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A01.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A01_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163641/A01_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A01_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7153
A02_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A02.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A02_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163641/A02_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A02_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7154
A02_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A02.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A02_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163641/A02_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A02_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7155
A02_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A02.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A02_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163641/A02_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A02_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7156
A02_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A02.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A02_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163641/A02_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A02_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7157
A03_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A03.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A03_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A03_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A03_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7158
A03_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A03.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A03_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A03_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A03_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7159
A03_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A03.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A03_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A03_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A03_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7160
A03_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A03.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A03_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A03_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A03_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7161
A04_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A04.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A04_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A04_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A04_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7162
A04_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A04.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A04_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A04_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A04_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7163
A04_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A04.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A04_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A04_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A04_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7164
A04_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A04.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A04_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A04_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A04_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7165
A05_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A05.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A05_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A05_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A05_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7166
A05_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A05.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A05_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A05_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A05_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7167
A05_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS_rerun	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A05.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A05_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A05_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS_rerun.raw	A05_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS_rerun.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7168
A05_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS_rerun	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A05.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A05_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A05_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS_rerun.mzML	A05_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS_rerun.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7169
A06_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A06.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A06_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A06_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A06_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7170
A06_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A06.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A06_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A06_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A06_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7171
A06_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A06.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A06_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A06_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A06_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7172
A06_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A06.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A06_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A06_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A06_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7173
A07_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A07.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A07_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A07_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A07_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7174
A07_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A07.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A07_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A07_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A07_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7175
A07_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A07.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A07_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A07_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A07_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7176
A07_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A07.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A07_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A07_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A07_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7177
A08_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A08.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A08_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A08_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A08_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7178
A08_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A08.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A08_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A08_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A08_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7179
A08_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A08.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A08_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A08_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A08_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7180
A08_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A08.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A08_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A08_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A08_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7181
A09_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A09.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A09_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A09_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A09_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7182
A09_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A09.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A09_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A09_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A09_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7183
A09_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A09.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A09_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A09_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A09_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7184
A09_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A09.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A09_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163642/A09_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A09_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7185
A10_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A10.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A10_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163642/A10_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A10_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7186
A10_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A10.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A10_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163643/A10_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A10_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7187
A10_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A10.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A10_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163643/A10_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A10_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7188
A10_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A10.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A10_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163643/A10_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A10_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7189
A11_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A11.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A11_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163643/A11_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A11_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7190
A11_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A11.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A11_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163643/A11_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A11_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7191
A11_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A11.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A11_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163643/A11_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A11_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7192
A11_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A11.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A11_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163643/A11_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A11_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7193
A12_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A12.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A12_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163643/A12_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A12_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7194
A12_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.A12.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_A12_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163643/A12_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A12_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7195
A12_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A12.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A12_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163643/A12_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	A12_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7196
A12_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	DAPH.D.CULT.D.APOL.NA.0.D.PHE.A12.D.DIMS.POSITIVE	DAPH_D-CULT_D-APOL_NA_0_D-PHE_A12_D-DIMS_POSITIVE	no	ANIMAL	data/files/2022_04_25_163643/A12_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	A12_Polar_Daph_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.mzML	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7197
B01_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS	BLANK.D.CULT.D.APOL.NA.0.D.PHE.B01.D.DIMS.POSITIVE	BLANK_D-CULT_D-APOL_NA_0_D-PHE_B01_D-DIMS_POSITIVE	yes	BLANK	data/files/2022_04_25_163643/B01_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	B01_Polar_Blank_CRUDE_NA_Phenyl_LCMS_Pos_DIMS.raw	dma_daphnia_magna	1	DMA of D. magna (2022)	POL_NA_NA_PHE_POS	7198
